                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.83167,                0.54753,                 1.0858,                0.42592,                 0.2874,                0.28277,                0.12924,                 2.0861,                 2.5019,                 2.1344,              0.0003125,              0.0003125,              0.0003125
                     85,                 0.8331,                0.54476,                 1.0827,                 0.3916,                0.29583,                0.28912,                0.13046,                 2.0602,                 2.5015,                 2.1373,             0.00030989,             0.00030989,             0.00030989
                     86,                0.82375,                  0.541,                 1.0835,                0.44453,                 0.3481,                0.30514,                0.13708,                 2.0668,                 2.5179,                 2.1256,             0.00030729,             0.00030729,             0.00030729
                     87,                0.81494,                0.53576,                 1.0803,                0.40165,                0.29535,                0.29631,                0.13374,                 2.0908,                 2.5166,                 2.1476,             0.00030469,             0.00030469,             0.00030469
                     88,                0.82144,                0.54161,                 1.0889,                0.41065,                0.35706,                0.31701,                0.14088,                 2.0585,                 2.5533,                 2.1233,             0.00030208,             0.00030208,             0.00030208
                     89,                0.81977,                0.53731,                  1.083,                0.50426,                0.29894,                0.29986,                0.14207,                 2.0515,                 2.5603,                 2.1221,             0.00029948,             0.00029948,             0.00029948
                     90,                0.81043,                0.53424,                 1.0858,                0.43037,                0.33629,                0.30898,                0.14056,                 2.0807,                 2.5109,                 2.1686,             0.00029687,             0.00029687,             0.00029687
                     91,                 0.8011,                0.53152,                 1.0728,                0.38052,                0.37187,                0.32008,                0.14525,                 2.0504,                 2.3763,                  2.149,             0.00029427,             0.00029427,             0.00029427
                     92,                0.79516,                0.51614,                 1.0771,                0.38749,                0.29173,                0.28476,                0.12951,                 2.1011,                 2.6598,                  2.212,             0.00029167,             0.00029167,             0.00029167
                     93,                0.79635,                0.51581,                 1.0764,                0.41693,                0.32104,                0.32147,                0.14857,                 2.0394,                 2.5499,                  2.121,             0.00028906,             0.00028906,             0.00028906
                     94,                0.79628,                0.52237,                 1.0703,                0.36626,                0.38817,                  0.314,                0.14231,                 2.0397,                 2.5328,                 2.1329,             0.00028646,             0.00028646,             0.00028646
                     95,                0.79241,                0.51193,                  1.073,                0.53572,                0.29656,                 0.3369,                0.15141,                 2.0622,                 2.5172,                 2.1488,             0.00028386,             0.00028386,             0.00028386
                     96,                0.78367,                0.51652,                  1.066,                0.39745,                0.33706,                0.30632,                0.13804,                  2.032,                 2.5529,                 2.1134,             0.00028125,             0.00028125,             0.00028125
                     97,                0.78153,                0.51373,                 1.0662,                0.36599,                0.35396,                0.30839,                0.14226,                 2.0647,                 2.5204,                  2.166,             0.00027865,             0.00027865,             0.00027865
                     98,                0.77533,                 0.5095,                 1.0651,                0.45897,                0.32954,                0.32267,                0.14487,                 2.0747,                 2.5972,                 2.1629,             0.00027604,             0.00027604,             0.00027604
                     99,                0.78178,                0.51255,                 1.0673,                 0.4489,                0.34053,                 0.3399,                0.15328,                 2.0494,                 2.5607,                 2.1682,             0.00027344,             0.00027344,             0.00027344
                    100,                 0.7777,                0.50608,                 1.0648,                0.39353,                0.33565,                0.30461,                0.13394,                 2.0961,                  2.609,                 2.1756,             0.00027084,             0.00027084,             0.00027084
