                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.53331,                0.42067,                0.98861,                0.90777,                0.88203,                0.93807,                 0.8452,                 0.5428,                0.53134,                  1.014,             0.00052157,             0.00052157,             0.00052157
                     68,                0.52784,                0.41131,                0.98391,                0.91713,                0.86046,                0.93717,                0.84594,                0.53724,                0.53404,                0.99909,             0.00051777,             0.00051777,             0.00051777
                     69,                0.52636,                0.42248,                0.98633,                0.90837,                0.88236,                0.93761,                0.84593,                0.53952,                0.52384,                 1.0124,             0.00051396,             0.00051396,             0.00051396
                     70,                0.52827,                0.40734,                0.98232,                0.90694,                0.88444,                0.93866,                0.84655,                0.54326,                0.51356,                   1.01,             0.00051015,             0.00051015,             0.00051015
                     71,                0.52601,                0.41128,                0.98246,                0.90753,                0.88294,                0.94153,                0.85239,                0.53724,                0.51457,                 1.0094,             0.00050635,             0.00050635,             0.00050635
                     72,                0.52322,                0.41134,                0.98336,                0.91065,                0.88154,                0.93952,                0.84993,                0.54206,                0.51722,                 1.0139,             0.00050254,             0.00050254,             0.00050254
                     73,                0.51905,                0.40557,                0.98193,                0.90167,                0.88679,                0.93734,                 0.8468,                0.54219,                 0.5289,                 1.0105,             0.00049873,             0.00049873,             0.00049873
                     74,                0.51295,                0.40005,                0.97826,                0.91028,                0.86099,                0.93061,                0.84314,                0.53264,                0.54428,                0.99887,             0.00049493,             0.00049493,             0.00049493
                     75,                0.51478,                0.40185,                 0.9766,                0.93753,                0.85006,                0.93392,                0.84916,                0.52315,                0.53758,                0.98831,             0.00049112,             0.00049112,             0.00049112
                     76,                0.51165,                0.39795,                0.97873,                0.91297,                0.88203,                0.93532,                0.84732,                0.52865,                 0.5265,                0.99359,             0.00048732,             0.00048732,             0.00048732
                     77,                0.50329,                 0.3981,                0.97059,                0.90379,                0.88321,                0.93298,                0.84334,                0.53669,                0.53993,                 1.0053,             0.00048351,             0.00048351,             0.00048351
                     78,                0.50786,                0.38985,                 0.9735,                 0.9235,                0.88595,                0.94045,                0.85354,                0.52897,                0.50966,                0.99503,              0.0004797,              0.0004797,              0.0004797
                     79,                0.51075,                0.39279,                0.97791,                0.91776,                0.88109,                 0.9409,                0.85202,                0.52725,                0.52278,                0.99901,              0.0004759,              0.0004759,              0.0004759
