                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.96087,                0.93342,                 1.2089,                0.55286,                 0.6316,                0.61581,                0.47174,                 1.0209,                 1.5129,                 1.4361,             0.00022706,             0.00022706,             0.00022706
                     49,                0.95508,                0.91279,                 1.2015,                0.57234,                0.58295,                0.59088,                0.46475,                 0.9953,                 1.6101,                 1.4235,              0.0002256,              0.0002256,              0.0002256
                     50,                0.95992,                0.93081,                  1.218,                0.58831,                 0.5788,                 0.6004,                0.46086,                 1.0064,                 1.6057,                 1.4498,             0.00022415,             0.00022415,             0.00022415
                     51,                0.94821,                0.91115,                 1.2004,                0.57839,                0.57637,                0.59691,                0.45807,                 1.0087,                 1.5215,                 1.4355,             0.00022269,             0.00022269,             0.00022269
                     52,                0.93113,                0.86534,                 1.1856,                0.59356,                0.58871,                0.62058,                0.47865,                 1.0221,                  1.501,                  1.442,             0.00022123,             0.00022123,             0.00022123
                     53,                0.94313,                0.90621,                 1.2013,                0.58233,                0.58311,                0.60074,                0.46773,                 1.0105,                 1.5406,                 1.4599,             0.00021978,             0.00021978,             0.00021978
                     54,                0.94937,                 0.8942,                 1.2122,                0.55561,                 0.5461,                0.56694,                0.43758,                 1.0264,                 1.6962,                 1.4539,             0.00021832,             0.00021832,             0.00021832
                     55,                0.92833,                0.86802,                 1.1921,                 0.6495,                0.59286,                0.63365,                0.48021,                 1.0298,                 1.5477,                 1.4737,             0.00021687,             0.00021687,             0.00021687
                     56,                0.92848,                0.86458,                 1.1884,                0.66038,                0.53087,                0.58067,                0.44199,                 1.0378,                 1.7072,                  1.486,             0.00021541,             0.00021541,             0.00021541
                     57,                0.93386,                0.85315,                 1.1817,                0.62519,                0.58928,                0.61918,                0.47871,                 1.0343,                 1.5635,                 1.4575,             0.00021396,             0.00021396,             0.00021396
                     58,                0.91129,                0.83578,                 1.1781,                0.60657,                0.57915,                 0.5934,                0.46385,                0.99385,                 1.5864,                 1.4502,              0.0002125,              0.0002125,              0.0002125
                     59,                0.93213,                0.85798,                 1.1932,                0.63814,                0.58632,                0.60924,                 0.4716,                 1.0183,                 1.5561,                 1.4589,             0.00021105,             0.00021105,             0.00021105
                     60,                0.91328,                0.83804,                 1.1741,                0.57246,                0.61024,                0.60669,                0.47073,                 1.0176,                 1.5902,                 1.4489,             0.00020959,             0.00020959,             0.00020959
                     61,                0.90887,                0.82327,                 1.1705,                0.57939,                0.60139,                0.62013,                0.48472,                 1.0113,                 1.4973,                 1.4418,             0.00020814,             0.00020814,             0.00020814
                     62,                0.91307,                0.81336,                  1.176,                0.57987,                0.57938,                0.60619,                0.47162,                 1.0236,                 1.5158,                 1.4575,             0.00020668,             0.00020668,             0.00020668
                     63,                0.89704,                0.82012,                 1.1751,                0.64633,                0.54539,                0.60666,                0.46877,                 1.0271,                 1.5762,                 1.4467,             0.00020523,             0.00020523,             0.00020523
                     64,                 0.9021,                0.81129,                 1.1652,                0.54855,                0.61167,                0.59657,                0.46725,                 1.0175,                 1.5941,                 1.4468,             0.00020377,             0.00020377,             0.00020377
                     65,                0.90541,                0.80551,                 1.1741,                0.67049,                0.57204,                 0.6336,                0.49157,                  1.015,                    1.4,                 1.4482,             0.00020232,             0.00020232,             0.00020232
                     66,                 0.8894,                0.80456,                 1.1672,                 0.6275,                0.57638,                0.58997,                0.45225,                 1.0407,                 1.6235,                 1.4719,             0.00020086,             0.00020086,             0.00020086
                     67,                0.87899,                0.79747,                 1.1611,                0.62045,                0.57459,                0.62417,                0.48052,                 1.0278,                  1.563,                 1.4654,             0.00019941,             0.00019941,             0.00019941
                     68,                0.89003,                0.79678,                 1.1626,                0.53527,                0.62494,                 0.5916,                0.45997,                 1.0464,                 1.7121,                 1.4765,             0.00019795,             0.00019795,             0.00019795
                     69,                 0.8734,                0.77987,                 1.1546,                 0.5324,                0.62316,                0.60173,                0.46821,                 1.0267,                 1.5544,                 1.4689,             0.00019649,             0.00019649,             0.00019649
                     70,                0.86131,                0.76555,                 1.1423,                0.67076,                0.55086,                0.60503,                0.47075,                 1.0281,                 1.6365,                 1.4704,             0.00019504,             0.00019504,             0.00019504
                     71,                0.86598,                0.75626,                 1.1445,                0.58151,                0.53071,                0.58576,                 0.4496,                 1.0446,                 1.6359,                 1.4556,             0.00019358,             0.00019358,             0.00019358
                     72,                0.86586,                0.77328,                 1.1489,                 0.5437,                0.57109,                  0.593,                0.45916,                 1.0066,                 1.6936,                 1.4606,             0.00019213,             0.00019213,             0.00019213
                     73,                0.85555,                0.75709,                 1.1449,                0.54919,                0.58475,                0.57959,                0.44962,                 1.0077,                 1.6592,                  1.461,             0.00019067,             0.00019067,             0.00019067
                     74,                0.87077,                0.73992,                 1.1456,                0.56128,                0.61381,                 0.5884,                0.45123,                 1.0109,                   1.66,                  1.455,             0.00018922,             0.00018922,             0.00018922
                     75,                0.85277,                0.74508,                 1.1403,                0.59779,                0.58781,                0.60435,                0.46821,                 1.0032,                 1.5996,                 1.4674,             0.00018776,             0.00018776,             0.00018776
                     76,                0.84813,                0.74021,                 1.1369,                0.57294,                0.63502,                0.61613,                0.47784,                 1.0168,                 1.6173,                 1.4595,             0.00018631,             0.00018631,             0.00018631
                     77,                0.84215,                0.72685,                 1.1406,                0.63198,                0.52949,                0.58742,                0.45815,                 1.0378,                 1.7113,                 1.4852,             0.00018485,             0.00018485,             0.00018485
                     78,                0.85094,                0.72592,                 1.1423,                0.60644,                 0.5866,                0.61417,                0.47026,                 1.0267,                 1.6033,                 1.4791,              0.0001834,              0.0001834,              0.0001834
                     79,                0.83343,                0.72045,                 1.1371,                 0.6341,                0.55637,                   0.59,                 0.4483,                 1.0422,                 1.6941,                 1.4774,             0.00018194,             0.00018194,             0.00018194
                     80,                0.83927,                0.72163,                 1.1333,                0.55679,                0.61973,                0.61277,                0.47255,                 1.0546,                 1.6311,                 1.4984,             0.00018049,             0.00018049,             0.00018049
                     81,                0.81358,                0.69844,                 1.1224,                0.61691,                 0.5713,                0.61561,                0.47703,                 1.0381,                 1.6558,                 1.4764,             0.00017903,             0.00017903,             0.00017903
