                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.66918,                0.64946,                 1.1425,                0.88272,                0.85559,                0.93127,                0.80652,                 0.6176,                0.59973,                 1.0928,             0.00052157,             0.00052157,             0.00052157
                     68,                0.66681,                0.64846,                 1.1419,                0.88727,                0.84679,                0.92312,                0.80323,                0.61978,                0.60445,                 1.0949,             0.00051777,             0.00051777,             0.00051777
                     69,                0.66473,                0.65643,                 1.1424,                 0.8856,                0.84828,                0.92815,                0.80674,                0.61758,                0.59582,                 1.0902,             0.00051396,             0.00051396,             0.00051396
                     70,                0.66228,                0.63264,                 1.1357,                0.88734,                0.86024,                0.93034,                0.80846,                0.62511,                0.58773,                 1.0935,             0.00051015,             0.00051015,             0.00051015
                     71,                0.66887,                0.65191,                   1.14,                0.86649,                0.85819,                 0.9247,                0.80167,                0.62449,                0.60282,                 1.1018,             0.00050635,             0.00050635,             0.00050635
                     72,                0.65922,                0.63829,                 1.1318,                0.90277,                0.84714,                0.93199,                 0.8112,                0.61925,                0.57585,                 1.0929,             0.00050254,             0.00050254,             0.00050254
                     73,                0.66168,                0.63454,                 1.1373,                0.89047,                0.83824,                0.92764,                0.80749,                0.60753,                0.60718,                 1.0821,             0.00049873,             0.00049873,             0.00049873
                     74,                0.65732,                0.63857,                 1.1322,                 0.9025,                0.83587,                 0.9306,                0.81119,                0.60803,                0.58059,                 1.0877,             0.00049493,             0.00049493,             0.00049493
                     75,                 0.6536,                0.62025,                 1.1254,                0.90324,                 0.8488,                0.93387,                0.81325,                0.60831,                0.56682,                 1.0873,             0.00049112,             0.00049112,             0.00049112
                     76,                0.65606,                0.62087,                  1.133,                0.89773,                0.85915,                0.93091,                 0.8082,                 0.6129,                0.58348,                 1.0907,             0.00048732,             0.00048732,             0.00048732
                     77,                0.64487,                0.61601,                 1.1213,                0.87521,                0.86454,                0.92922,                0.81105,                0.59839,                0.57501,                 1.0764,             0.00048351,             0.00048351,             0.00048351
                     78,                0.64793,                0.61101,                 1.1246,                0.89946,                  0.844,                0.93201,                0.80973,                0.60472,                0.57514,                 1.0782,              0.0004797,              0.0004797,              0.0004797
                     79,                0.65346,                0.61906,                 1.1331,                0.90232,                0.84964,                0.93222,                 0.8146,                0.59725,                0.56531,                 1.0777,              0.0004759,              0.0004759,              0.0004759
                     80,                0.64079,                0.61133,                 1.1233,                0.89724,                0.85641,                0.93299,                0.81988,                0.59283,                0.56228,                 1.0696,             0.00047209,             0.00047209,             0.00047209
                     81,                0.64195,                0.60637,                 1.1199,                0.88815,                0.86729,                0.93232,                0.81476,                0.60267,                0.57033,                 1.0767,             0.00046828,             0.00046828,             0.00046828
                     82,                0.65025,                0.60679,                 1.1257,                0.90052,                0.84308,                0.92936,                0.81508,                0.60059,                0.57273,                 1.0783,             0.00046448,             0.00046448,             0.00046448
                     83,                0.63773,                  0.595,                   1.12,                 0.9031,                0.84286,                0.93325,                0.81679,                0.59176,                0.57336,                 1.0698,             0.00046067,             0.00046067,             0.00046067
                     84,                0.63968,                0.60783,                 1.1216,                 0.8923,                0.86897,                0.93196,                0.81789,                0.58942,                0.56358,                 1.0697,             0.00045686,             0.00045686,             0.00045686
                     85,                 0.6264,                0.59038,                 1.1099,                0.89398,                0.85479,                0.93049,                0.81815,                0.58882,                 0.5642,                 1.0701,             0.00045306,             0.00045306,             0.00045306
                     86,                0.63734,                0.58944,                 1.1127,                 0.8794,                0.87047,                0.93485,                0.82164,                0.58546,                0.56369,                 1.0731,             0.00044925,             0.00044925,             0.00044925
                     87,                 0.6415,                0.59367,                 1.1196,                0.88982,                0.86863,                 0.9298,                0.81742,                 0.5888,                0.56409,                 1.0729,             0.00044544,             0.00044544,             0.00044544
                     88,                0.64155,                 0.6036,                 1.1236,                0.88712,                0.85521,                0.93056,                0.81747,                0.58923,                0.56484,                 1.0675,             0.00044164,             0.00044164,             0.00044164
                     89,                0.62883,                0.58107,                 1.1105,                 0.9181,                 0.8488,                 0.9345,                0.82119,                0.59122,                0.55574,                 1.0748,             0.00043783,             0.00043783,             0.00043783
                     90,                0.63373,                0.59544,                 1.1123,                 0.9028,                0.85055,                0.93344,                  0.821,                0.58187,                0.56041,                 1.0637,             0.00043402,             0.00043402,             0.00043402
                     91,                0.63725,                0.58377,                 1.1145,                0.89448,                0.86594,                0.93461,                0.82033,                0.59219,                0.55334,                  1.066,             0.00043022,             0.00043022,             0.00043022
                     92,                0.63332,                0.58278,                 1.1132,                0.87744,                0.86909,                0.93267,                0.81835,                0.59149,                0.55816,                 1.0673,             0.00042641,             0.00042641,             0.00042641
                     93,                0.62984,                0.56957,                 1.1096,                0.89517,                0.85414,                0.93386,                0.82196,                0.58252,                0.55037,                 1.0605,              0.0004226,              0.0004226,              0.0004226
                     94,                0.62402,                0.57795,                 1.1099,                0.89522,                0.86079,                0.93159,                0.81914,                0.58588,                0.56979,                 1.0661,              0.0004188,              0.0004188,              0.0004188
                     95,                0.62287,                0.56245,                 1.1075,                0.89011,                0.87635,                 0.9358,                0.82576,                 0.5791,                0.54813,                  1.054,             0.00041499,             0.00041499,             0.00041499
                     96,                0.62344,                0.56883,                 1.1028,                0.91662,                0.84816,                0.93458,                0.82327,                0.58378,                0.54925,                 1.0579,             0.00041118,             0.00041118,             0.00041118
                     97,                 0.6233,                0.56922,                 1.1017,                0.89584,                0.87738,                0.93596,                0.82507,                0.58054,                0.54398,                 1.0608,             0.00040738,             0.00040738,             0.00040738
                     98,                0.62629,                0.56955,                 1.1133,                0.88407,                0.87551,                0.93855,                0.82755,                0.58046,                0.53661,                 1.0541,             0.00040357,             0.00040357,             0.00040357
                     99,                0.61628,                0.56727,                 1.1075,                0.90326,                0.85576,                0.93428,                0.82062,                0.58253,                0.55556,                 1.0602,             0.00039976,             0.00039976,             0.00039976
                    100,                0.61439,                 0.5583,                 1.1044,                 0.8978,                0.87918,                0.93644,                0.82727,                0.57695,                0.53708,                  1.059,             0.00039596,             0.00039596,             0.00039596
                    101,                0.61242,                0.56332,                 1.1041,                0.90217,                0.86868,                0.93812,                 0.8289,                0.58051,                0.54025,                 1.0573,             0.00039215,             0.00039215,             0.00039215
                    102,                0.61297,                0.55208,                 1.1031,                0.89372,                 0.8716,                0.93564,                0.82958,                0.57317,                 0.5453,                 1.0559,             0.00038835,             0.00038835,             0.00038835
                    103,                0.60758,                0.54411,                 1.0935,                 0.9015,                  0.859,                0.93413,                0.82714,                0.57518,                0.54383,                 1.0556,             0.00038454,             0.00038454,             0.00038454
                    104,                0.61957,                 0.5601,                 1.1012,                0.86502,                0.89033,                0.93519,                0.82967,                 0.5694,                0.54401,                 1.0519,             0.00038073,             0.00038073,             0.00038073
                    105,                0.61398,                0.55041,                 1.1041,                0.90969,                0.85885,                0.93898,                0.83096,                0.57507,                0.53146,                 1.0576,             0.00037693,             0.00037693,             0.00037693
                    106,                0.60976,                0.55181,                 1.1027,                0.89912,                0.86208,                0.93518,                0.82721,                 0.5735,                0.53568,                 1.0546,             0.00037312,             0.00037312,             0.00037312
