                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.6098,                 1.8727,                  1.905,                0.42155,                0.26994,                0.26529,                0.10869,                 2.0516,                 2.4336,                 2.3558,             0.00037238,             0.00037238,             0.00037238
                     62,                 1.5896,                 1.8356,                 1.8886,                0.37089,                0.25726,                0.23151,                0.08928,                 2.1357,                 2.4829,                 2.4284,             0.00036978,             0.00036978,             0.00036978
                     63,                 1.5968,                 1.8493,                 1.8849,                0.23178,                0.39181,                 0.2406,                 0.0984,                 2.0758,                 2.4452,                 2.3747,             0.00036717,             0.00036717,             0.00036717
                     64,                 1.5953,                 1.8221,                 1.8935,                 0.4042,                0.28933,                 0.2567,                0.10833,                 2.0567,                 2.4085,                  2.339,             0.00036457,             0.00036457,             0.00036457
                     65,                   1.57,                 1.7771,                 1.8616,                0.31902,                0.25413,                0.21319,                  0.089,                  2.065,                 2.4814,                 2.3667,             0.00036197,             0.00036197,             0.00036197
                     66,                 1.5725,                 1.7858,                 1.8621,                0.27486,                0.31284,                0.23019,                0.09482,                 2.0632,                 2.4679,                 2.3822,             0.00035936,             0.00035936,             0.00035936
                     67,                 1.5796,                 1.7687,                 1.8725,                0.28434,                0.29929,                0.23938,                0.09984,                 2.0824,                 2.4008,                  2.371,             0.00035676,             0.00035676,             0.00035676
                     68,                 1.5671,                 1.7631,                 1.8615,                0.34585,                0.28753,                0.25757,                0.10496,                 2.0913,                 2.4084,                 2.3763,             0.00035416,             0.00035416,             0.00035416
                     69,                 1.5752,                 1.7524,                 1.8542,                0.49393,                0.28524,                0.24084,                 0.0978,                 2.1145,                 2.5074,                 2.4121,             0.00035155,             0.00035155,             0.00035155
                     70,                 1.5622,                 1.7452,                 1.8588,                0.32257,                0.32161,                0.23731,                0.09152,                 2.0981,                 2.5004,                 2.3842,             0.00034895,             0.00034895,             0.00034895
                     71,                 1.5613,                 1.7368,                 1.8495,                0.24958,                0.32287,                0.22369,                0.08917,                 2.1363,                 2.4799,                 2.4489,             0.00034634,             0.00034634,             0.00034634
                     72,                 1.5584,                 1.7299,                 1.8383,                0.36642,                0.26329,                0.23279,                0.09625,                 2.1049,                 2.4868,                 2.3932,             0.00034374,             0.00034374,             0.00034374
                     73,                  1.553,                 1.7017,                 1.8364,                0.42457,                0.22322,                 0.2168,                0.09305,                 2.0671,                 2.5692,                 2.3521,             0.00034114,             0.00034114,             0.00034114
                     74,                   1.54,                 1.6685,                  1.815,                0.32825,                 0.2923,                0.22976,                0.09421,                 2.0852,                 2.4951,                 2.3804,             0.00033853,             0.00033853,             0.00033853
                     75,                 1.5593,                 1.6959,                 1.8416,                0.25342,                0.32109,                0.24504,                0.10256,                 2.0593,                 2.4464,                 2.3349,             0.00033593,             0.00033593,             0.00033593
                     76,                 1.5377,                 1.6747,                  1.826,                0.29501,                0.27306,                0.23131,                0.09939,                 2.0305,                 2.4296,                  2.333,             0.00033333,             0.00033333,             0.00033333
                     77,                 1.5428,                 1.6559,                 1.8205,                0.27712,                0.27944,                0.23139,                0.09804,                 2.0679,                 2.4618,                 2.3429,             0.00033072,             0.00033072,             0.00033072
                     78,                 1.5405,                  1.651,                  1.806,                 0.3378,                0.28265,                 0.2267,                0.09871,                 2.0666,                 2.4874,                 2.3441,             0.00032812,             0.00032812,             0.00032812
                     79,                 1.5142,                 1.6229,                 1.7956,                0.26105,                0.35273,                0.24653,                0.10467,                 2.0778,                  2.432,                  2.365,             0.00032552,             0.00032552,             0.00032552
                     80,                 1.5242,                 1.6365,                 1.8045,                0.23855,                 0.3156,                0.21777,                 0.0886,                 2.1472,                  2.566,                 2.4278,             0.00032291,             0.00032291,             0.00032291
                     81,                 1.5305,                 1.6478,                 1.8135,                0.34467,                0.30163,                0.23867,                0.10396,                 2.0623,                 2.4204,                 2.3424,             0.00032031,             0.00032031,             0.00032031
                     82,                 1.5229,                 1.6312,                  1.791,                0.30888,                0.32806,                0.25296,                0.10505,                 2.0948,                 2.4391,                 2.3757,              0.0003177,              0.0003177,              0.0003177
                     83,                 1.5237,                 1.6335,                 1.8115,                 0.3564,                0.25099,                0.23683,                0.10097,                 2.0229,                 2.4861,                 2.3045,              0.0003151,              0.0003151,              0.0003151
                     84,                 1.4981,                 1.5677,                 1.7753,                0.36135,                0.24752,                0.22155,                0.09303,                 2.0867,                 2.4864,                 2.3671,              0.0003125,              0.0003125,              0.0003125
                     85,                 1.5027,                 1.5716,                 1.7761,                0.36293,                0.28154,                0.23487,                0.10382,                 2.0524,                 2.3919,                  2.341,             0.00030989,             0.00030989,             0.00030989
                     86,                 1.4991,                 1.5525,                 1.7713,                0.30132,                0.34941,                0.23569,                0.10129,                 2.0884,                 2.4289,                 2.3853,             0.00030729,             0.00030729,             0.00030729
                     87,                 1.4844,                 1.5411,                 1.7664,                 0.3107,                0.31817,                0.27047,                 0.1085,                 2.0996,                 2.4737,                 2.3909,             0.00030469,             0.00030469,             0.00030469
