                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.68718,                0.68313,                 1.2051,                0.85359,                0.85544,                0.91941,                0.80104,                0.61088,                0.64187,                 1.1483,             0.00051777,             0.00051777,             0.00051777
                     69,                0.68721,                0.69651,                 1.2078,                0.86403,                0.83569,                0.91734,                0.79576,                0.62109,                0.63567,                 1.1602,             0.00051396,             0.00051396,             0.00051396
                     70,                0.68345,                0.67186,                 1.2006,                0.89079,                0.82258,                0.91993,                0.79982,                0.61759,                0.63087,                 1.1587,             0.00051015,             0.00051015,             0.00051015
                     71,                  0.689,                0.68491,                 1.2052,                0.86683,                0.85659,                0.92153,                0.80136,                0.61029,                0.62433,                 1.1554,             0.00050635,             0.00050635,             0.00050635
                     72,                0.67964,                0.67577,                 1.1965,                0.86358,                0.83701,                0.91878,                0.80156,                0.61637,                0.63494,                 1.1485,             0.00050254,             0.00050254,             0.00050254
                     73,                0.67395,                 0.6685,                 1.1968,                0.87776,                0.81923,                0.91979,                0.80563,                0.60002,                0.63581,                 1.1352,             0.00049873,             0.00049873,             0.00049873
                     74,                0.67122,                0.67207,                 1.1914,                0.87345,                0.83692,                0.92338,                0.80769,                0.60341,                0.62296,                 1.1412,             0.00049493,             0.00049493,             0.00049493
                     75,                0.66882,                0.65541,                 1.1892,                0.87258,                0.84763,                 0.9254,                0.80648,                0.60728,                0.61867,                 1.1461,             0.00049112,             0.00049112,             0.00049112
                     76,                0.67206,                0.65871,                 1.1945,                0.89145,                0.84168,                0.92777,                0.81137,                0.60299,                0.60641,                 1.1382,             0.00048732,             0.00048732,             0.00048732
                     77,                0.65391,                 0.6418,                 1.1769,                 0.8776,                0.84299,                0.91782,                 0.8029,                0.59925,                0.62661,                 1.1396,             0.00048351,             0.00048351,             0.00048351
                     78,                0.66529,                0.63637,                 1.1865,                0.87296,                0.85892,                0.92928,                0.81564,                 0.5947,                0.59015,                 1.1317,              0.0004797,              0.0004797,              0.0004797
                     79,                0.66725,                0.64623,                 1.1885,                 0.8858,                0.85431,                 0.9288,                0.81445,                 0.5909,                0.58932,                 1.1242,              0.0004759,              0.0004759,              0.0004759
                     80,                0.66023,                0.64156,                 1.1842,                 0.8868,                0.84997,                0.92786,                0.81575,                0.58943,                0.59327,                 1.1295,             0.00047209,             0.00047209,             0.00047209
                     81,                0.65432,                0.63659,                 1.1727,                0.88873,                0.84262,                0.92934,                 0.8153,                0.59509,                0.58243,                 1.1369,             0.00046828,             0.00046828,             0.00046828
                     82,                0.66188,                0.63006,                 1.1809,                0.88148,                0.83932,                0.92306,                0.81334,                 0.5901,                0.60651,                 1.1252,             0.00046448,             0.00046448,             0.00046448
                     83,                0.64794,                0.61998,                 1.1717,                 0.8991,                0.85903,                0.93339,                0.81897,                0.59335,                   0.58,                 1.1242,             0.00046067,             0.00046067,             0.00046067
                     84,                0.65381,                0.62753,                 1.1756,                  0.912,                0.83985,                0.93077,                0.81778,                0.59057,                0.56416,                 1.1258,             0.00045686,             0.00045686,             0.00045686
                     85,                0.63794,                0.61231,                 1.1617,                0.89905,                0.84483,                0.93259,                0.82371,                0.57841,                0.57197,                 1.1198,             0.00045306,             0.00045306,             0.00045306
                     86,                0.64911,                0.61114,                 1.1654,                0.87601,                0.86079,                0.92749,                0.82048,                0.58471,                0.58051,                 1.1238,             0.00044925,             0.00044925,             0.00044925
                     87,                0.65249,                0.61887,                 1.1745,                0.89659,                 0.8495,                 0.9322,                0.82316,                0.57615,                0.56379,                 1.1177,             0.00044544,             0.00044544,             0.00044544
