                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.79111,                0.51683,                 1.0533,                0.39168,                0.33356,                 0.3033,                0.12695,                 2.1309,                 2.7286,                  2.203,              0.0003125,              0.0003125,              0.0003125
                     85,                0.79447,                0.51422,                 1.0522,                0.40831,                0.36009,                0.32552,                0.14508,                 2.1092,                 2.5335,                  2.179,             0.00030989,             0.00030989,             0.00030989
                     86,                0.78211,                0.51152,                 1.0475,                0.40311,                0.32417,                0.30194,                0.13801,                 2.0799,                 2.6717,                 2.1105,             0.00030729,             0.00030729,             0.00030729
                     87,                0.78158,                0.50679,                 1.0507,                0.37735,                 0.3122,                0.29841,                0.13291,                 2.0852,                 2.5473,                 2.1553,             0.00030469,             0.00030469,             0.00030469
                     88,                0.78581,                0.51098,                 1.0572,                0.46376,                 0.3331,                0.32087,                0.14761,                 2.0504,                 2.5771,                  2.096,             0.00030208,             0.00030208,             0.00030208
                     89,                0.78394,                0.51212,                 1.0556,                0.45533,                0.32098,                0.31847,                0.14054,                 2.0691,                 2.6544,                 2.1362,             0.00029948,             0.00029948,             0.00029948
                     90,                0.77898,                0.50698,                  1.057,                 0.3994,                0.30934,                0.29565,                 0.1336,                 2.0736,                  2.551,                 2.1429,             0.00029687,             0.00029687,             0.00029687
                     91,                0.77123,                0.49973,                 1.0443,                0.35397,                0.36504,                 0.2849,                0.12553,                 2.0971,                 2.6505,                 2.1818,             0.00029427,             0.00029427,             0.00029427
                     92,                0.76136,                0.49275,                  1.044,                0.37978,                0.35611,                0.30045,                0.13318,                   2.09,                 2.6211,                 2.1672,             0.00029167,             0.00029167,             0.00029167
                     93,                0.75502,                0.48543,                 1.0432,                 0.4059,                0.28019,                 0.2863,                0.12948,                 2.0674,                 2.6092,                 2.1585,             0.00028906,             0.00028906,             0.00028906
                     94,                0.75738,                0.49302,                 1.0367,                0.37987,                 0.2762,                0.29289,                0.13529,                 2.0489,                 2.6903,                 2.1652,             0.00028646,             0.00028646,             0.00028646
                     95,                0.75757,                0.49055,                 1.0451,                 0.4225,                0.29969,                0.29649,                0.13407,                 2.0922,                 2.5683,                 2.2149,             0.00028386,             0.00028386,             0.00028386
                     96,                0.74672,                0.48337,                 1.0383,                0.34709,                0.33245,                0.30344,                 0.1465,                 2.0592,                 2.6506,                  2.137,             0.00028125,             0.00028125,             0.00028125
                     97,                0.75634,                0.48566,                 1.0424,                0.37456,                 0.3435,                0.29054,                0.13124,                 2.0762,                 2.6512,                 2.1409,             0.00027865,             0.00027865,             0.00027865
                     98,                0.74727,                0.48571,                 1.0375,                0.43277,                0.33603,                0.30934,                0.13331,                 2.0638,                   2.58,                 2.1229,             0.00027604,             0.00027604,             0.00027604
                     99,                0.74142,                0.48417,                 1.0366,                0.40473,                0.31977,                0.29433,                0.13106,                 2.0516,                 2.6384,                 2.1247,             0.00027344,             0.00027344,             0.00027344
                    100,                0.74166,                0.47506,                 1.0342,                0.35772,                0.30838,                 0.2768,                0.13207,                 2.0422,                 2.6368,                 2.1075,             0.00027084,             0.00027084,             0.00027084
                    101,                0.74793,                  0.488,                 1.0353,                0.37878,                0.31721,                0.27146,                0.12836,                 2.0777,                 2.6622,                 2.1431,             0.00026823,             0.00026823,             0.00026823
                    102,                0.72659,                0.46964,                 1.0273,                0.37826,                0.30725,                0.28643,                0.13571,                 2.0607,                 2.6247,                 2.1371,             0.00026563,             0.00026563,             0.00026563
                    103,                0.72722,                0.47213,                 1.0243,                0.36173,                0.29977,                0.28366,                0.12954,                 2.0728,                 2.6558,                 2.1894,             0.00026303,             0.00026303,             0.00026303
                    104,                0.73063,                0.47472,                 1.0299,                0.38668,                0.31272,                0.27993,                0.13234,                 2.0629,                 2.6544,                  2.158,             0.00026042,             0.00026042,             0.00026042
                    105,                0.72692,                0.46323,                 1.0269,                0.41612,                0.30372,                0.27587,                0.12934,                 2.0467,                 2.7669,                 2.1395,             0.00025782,             0.00025782,             0.00025782
                    106,                0.72076,                0.46806,                 1.0194,                0.40467,                0.27703,                0.28839,                0.13106,                 2.0707,                 2.6846,                 2.1621,             0.00025522,             0.00025522,             0.00025522
                    107,                0.71249,                0.45857,                 1.0147,                 0.4432,                0.29959,                0.28992,                0.13127,                 2.0634,                 2.8058,                 2.1503,             0.00025261,             0.00025261,             0.00025261
                    108,                0.71594,                0.46496,                 1.0165,                0.38558,                0.30163,                0.26379,                0.11957,                 2.0686,                 2.7511,                 2.1366,             0.00025001,             0.00025001,             0.00025001
                    109,                0.71326,                0.45187,                 1.0238,                  0.403,                0.28829,                0.28637,                0.13638,                   2.04,                 2.6673,                 2.1215,              0.0002474,              0.0002474,              0.0002474
                    110,                 0.7115,                0.45921,                 1.0196,                0.35276,                0.36026,                0.29779,                0.13937,                 2.0482,                 2.6487,                 2.1603,              0.0002448,              0.0002448,              0.0002448
                    111,                  0.696,                0.44576,                 1.0146,                0.37958,                0.32998,                0.28149,                0.13622,                 2.0374,                 2.7369,                 2.1407,              0.0002422,              0.0002422,              0.0002422
                    112,                0.70693,                0.45443,                  1.016,                0.40244,                0.30757,                0.27219,                0.12529,                 2.0671,                 2.6415,                  2.158,             0.00023959,             0.00023959,             0.00023959
                    113,                0.68989,                0.44362,                 1.0054,                0.41288,                0.32942,                0.29761,                0.13395,                 2.0325,                 2.8046,                 2.1211,             0.00023699,             0.00023699,             0.00023699
                    114,                0.70557,                 0.4616,                 1.0127,                0.41622,                0.31828,                0.29274,                 0.1348,                 2.0404,                 2.6719,                 2.1672,             0.00023439,             0.00023439,             0.00023439
                    115,                0.70393,                0.44938,                 1.0186,                0.42994,                0.30208,                  0.286,                0.13776,                  2.067,                 2.7523,                 2.1683,             0.00023178,             0.00023178,             0.00023178
                    116,                0.69387,                 0.4458,                 1.0099,                0.44801,                0.29064,                 0.2908,                0.13344,                  2.059,                 2.7555,                 2.1405,             0.00022918,             0.00022918,             0.00022918
                    117,                0.69164,                0.44578,                 1.0038,                0.40778,                0.30322,                0.28806,                0.13742,                 2.0455,                 2.7025,                  2.153,             0.00022657,             0.00022657,             0.00022657
                    118,                0.68872,                 0.4445,                 1.0102,                0.41637,                 0.3024,                0.27759,                0.13444,                 2.0507,                 2.6924,                 2.1757,             0.00022397,             0.00022397,             0.00022397
                    119,                0.68425,                0.43626,                 1.0013,                0.38128,                  0.327,                0.29499,                0.13452,                 2.0549,                 2.6354,                 2.1857,             0.00022137,             0.00022137,             0.00022137
                    120,                0.67505,                0.43756,                 1.0085,                0.39399,                0.32599,                0.30317,                0.13079,                 2.0697,                 2.7133,                 2.2228,             0.00021876,             0.00021876,             0.00021876
                    121,                0.69246,                0.44028,                 1.0055,                0.41783,                0.33434,                0.29204,                0.13254,                 2.0519,                 2.6896,                 2.1469,             0.00021616,             0.00021616,             0.00021616
                    122,                0.67485,                0.43466,                 1.0052,                0.37418,                0.35428,                0.29904,                0.13109,                 2.0765,                 2.7201,                 2.1755,             0.00021356,             0.00021356,             0.00021356
                    123,                0.68084,                0.44094,                 1.0059,                0.37287,                0.31511,                0.28119,                0.12717,                 2.0632,                 2.6843,                 2.1715,             0.00021095,             0.00021095,             0.00021095
                    124,                0.66152,                 0.4275,                0.99567,                0.36887,                0.28569,                0.27401,                0.12726,                 2.0828,                 2.7003,                 2.1831,             0.00020835,             0.00020835,             0.00020835
                    125,                0.66834,                 0.4299,                0.99605,                0.37001,                0.29321,                0.26614,                0.12557,                 2.0745,                 2.7232,                 2.1666,             0.00020574,             0.00020574,             0.00020574
                    126,                  0.666,                0.42389,                0.99402,                0.34821,                0.27438,                0.26586,                0.12329,                 2.0857,                 2.7077,                 2.1878,             0.00020314,             0.00020314,             0.00020314
