                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.50397,                 0.4107,                0.97375,                0.89654,                0.85902,                0.92223,                0.82565,                 0.5731,                 0.5864,                 1.0411,             0.00039976,             0.00039976,             0.00039976
                    100,                 0.5051,                 0.4095,                0.97118,                0.89452,                0.86598,                0.92759,                0.82983,                0.56632,                0.57554,                 1.0341,             0.00039596,             0.00039596,             0.00039596
                    101,                 0.5032,                0.41053,                0.97186,                0.89742,                0.87018,                0.93071,                0.83208,                0.56185,                0.56036,                 1.0312,             0.00039215,             0.00039215,             0.00039215
                    102,                 0.4992,                 0.4052,                0.96854,                0.89619,                0.87084,                0.92577,                0.83073,                0.55743,                0.57222,                 1.0264,             0.00038835,             0.00038835,             0.00038835
                    103,                0.49928,                0.40122,                0.96536,                0.88952,                0.87094,                0.92925,                  0.835,                0.55751,                0.56673,                 1.0258,             0.00038454,             0.00038454,             0.00038454
                    104,                0.50561,                0.40767,                0.96554,                0.88812,                0.87358,                0.92947,                0.83319,                0.55015,                 0.5709,                 1.0193,             0.00038073,             0.00038073,             0.00038073
                    105,                0.50134,                0.40332,                0.97022,                0.90069,                0.87418,                  0.931,                0.83651,                0.55337,                0.56849,                  1.024,             0.00037693,             0.00037693,             0.00037693
                    106,                0.50011,                0.40468,                 0.9711,                0.90493,                0.86241,                 0.9299,                0.83645,                0.55395,                0.56654,                 1.0243,             0.00037312,             0.00037312,             0.00037312
                    107,                0.49687,                0.39571,                0.96467,                0.89678,                0.86082,                0.92795,                0.83418,                0.55569,                 0.5784,                 1.0267,             0.00036931,             0.00036931,             0.00036931
                    108,                0.50971,                0.40996,                0.96947,                0.87968,                0.87481,                0.92723,                0.83379,                0.55787,                0.58846,                 1.0315,             0.00036551,             0.00036551,             0.00036551
                    109,                0.49968,                0.39921,                0.96742,                0.89195,                0.86588,                0.92794,                0.83488,                0.55249,                0.57581,                 1.0259,              0.0003617,              0.0003617,              0.0003617
                    110,                0.49494,                0.39941,                0.96602,                0.89545,                0.86737,                0.92706,                0.83398,                0.54966,                0.56314,                 1.0207,             0.00035789,             0.00035789,             0.00035789
                    111,                0.49112,                0.39421,                0.96169,                0.88685,                0.86823,                0.92479,                0.83203,                0.55064,                0.57569,                 1.0217,             0.00035409,             0.00035409,             0.00035409
                    112,                0.48808,                0.39482,                0.96578,                0.87749,                0.87871,                0.92802,                0.83424,                0.55527,                0.57697,                 1.0281,             0.00035028,             0.00035028,             0.00035028
                    113,                0.49394,                0.39333,                0.96328,                0.89579,                 0.8672,                0.92963,                0.83477,                0.56105,                 0.5732,                 1.0348,             0.00034647,             0.00034647,             0.00034647
                    114,                0.49802,                0.39471,                0.96525,                0.89579,                0.86227,                0.92448,                0.82768,                0.56029,                0.56777,                 1.0344,             0.00034267,             0.00034267,             0.00034267
                    115,                0.48889,                0.39174,                0.96253,                0.89151,                0.85593,                0.92199,                0.82811,                 0.5545,                0.58412,                 1.0254,             0.00033886,             0.00033886,             0.00033886
                    116,                 0.4852,                0.38668,                0.96019,                 0.9026,                0.85834,                0.92683,                0.83212,                0.55615,                0.56892,                 1.0296,             0.00033505,             0.00033505,             0.00033505
