                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.56717,                 0.5175,                0.99568,                0.83486,                0.75019,                0.84444,                0.71796,                0.69627,                0.89859,                 1.1426,              0.0005939,              0.0005939,              0.0005939
                     49,                0.55198,                0.49701,                0.98829,                0.81087,                0.76213,                0.83488,                0.70547,                0.70942,                0.93931,                 1.1624,             0.00059009,             0.00059009,             0.00059009
                     50,                 0.5431,                0.47201,                0.98446,                0.84344,                0.75477,                0.85019,                0.72767,                0.67544,                0.90353,                 1.1253,             0.00058629,             0.00058629,             0.00058629
                     51,                 0.5554,                0.49751,                0.99644,                0.81542,                0.77309,                0.83733,                0.70927,                0.70008,                0.94777,                 1.1457,             0.00058248,             0.00058248,             0.00058248
                     52,                0.53185,                0.48891,                0.99316,                0.81213,                0.77571,                0.83874,                0.71401,                0.68499,                0.93676,                  1.144,             0.00057867,             0.00057867,             0.00057867
                     53,                0.55175,                0.49423,                0.99043,                0.80513,                0.78759,                0.84814,                0.72124,                 0.6973,                0.90856,                  1.137,             0.00057487,             0.00057487,             0.00057487
                     54,                0.53875,                 0.4858,                 0.9873,                0.84008,                0.74855,                0.84533,                0.71868,                0.68894,                0.93229,                 1.1319,             0.00057106,             0.00057106,             0.00057106
                     55,                0.54792,                0.47942,                0.98434,                0.83931,                0.75192,                0.83874,                0.71669,                0.67708,                0.92327,                 1.1309,             0.00056725,             0.00056725,             0.00056725
                     56,                0.53973,                0.48424,                0.98358,                0.85002,                0.74026,                0.83508,                0.71341,                0.69421,                0.95254,                 1.1365,             0.00056345,             0.00056345,             0.00056345
                     57,                 0.5421,                0.48457,                0.98675,                0.84755,                0.75384,                0.84377,                0.71881,                0.68285,                0.88174,                 1.1301,             0.00055964,             0.00055964,             0.00055964
                     58,                0.53343,                0.47494,                0.98395,                 0.8391,                 0.7618,                0.84287,                0.71883,                0.68464,                0.89945,                 1.1286,             0.00055583,             0.00055583,             0.00055583
                     59,                0.55485,                 0.4839,                0.97989,                0.84497,                 0.7537,                0.83894,                0.70627,                0.71575,                0.92843,                  1.166,             0.00055203,             0.00055203,             0.00055203
                     60,                0.51418,                0.46268,                0.98335,                0.83031,                0.75928,                0.84504,                0.72444,                0.68297,                0.87939,                 1.1282,             0.00054822,             0.00054822,             0.00054822
                     61,                0.52057,                 0.4538,                0.96861,                0.81421,                0.76589,                0.83164,                0.70539,                0.70288,                0.92248,                 1.1512,             0.00054441,             0.00054441,             0.00054441
                     62,                0.53697,                0.47003,                0.98142,                 0.8325,                0.76673,                 0.8462,                0.72272,                0.68122,                0.89169,                 1.1359,             0.00054061,             0.00054061,             0.00054061
                     63,                0.52463,                0.46905,                0.97915,                0.83619,                0.76725,                 0.8405,                0.71684,                0.67679,                0.91143,                 1.1287,              0.0005368,              0.0005368,              0.0005368
                     64,                0.52505,                0.46148,                0.98296,                0.83895,                0.75795,                0.84271,                0.72045,                0.68012,                 0.9042,                 1.1439,             0.00053299,             0.00053299,             0.00053299
                     65,                0.54162,                0.47026,                 0.9775,                0.82511,                0.78127,                0.84758,                0.72053,                0.71214,                0.91142,                 1.1629,             0.00052919,             0.00052919,             0.00052919
                     66,                0.53265,                 0.4603,                0.97597,                0.82279,                0.77488,                0.84446,                0.71704,                0.69327,                 0.8871,                 1.1396,             0.00052538,             0.00052538,             0.00052538
                     67,                0.51745,                0.46065,                0.97579,                0.83369,                0.77189,                0.85249,                0.72752,                0.68544,                0.87069,                 1.1295,             0.00052157,             0.00052157,             0.00052157
                     68,                0.51214,                0.45374,                0.96788,                0.83281,                 0.7718,                0.85076,                0.72454,                0.69283,                0.88413,                 1.1361,             0.00051777,             0.00051777,             0.00051777
                     69,                0.50755,                0.44119,                0.96594,                0.83944,                0.75558,                0.84721,                0.71974,                0.70328,                0.88339,                 1.1472,             0.00051396,             0.00051396,             0.00051396
                     70,                0.49888,                0.44224,                0.97125,                0.83343,                0.76688,                 0.8431,                0.72194,                0.68264,                0.89665,                 1.1341,             0.00051015,             0.00051015,             0.00051015
                     71,                 0.5145,                0.45905,                0.98329,                0.82263,                0.76199,                0.83914,                0.71587,                 0.6845,                0.89941,                 1.1387,             0.00050635,             0.00050635,             0.00050635
                     72,                0.53517,                0.44844,                0.97891,                0.79675,                0.78768,                0.84571,                0.71966,                0.69599,                 0.9106,                 1.1407,             0.00050254,             0.00050254,             0.00050254
                     73,                0.51382,                0.44164,                0.97597,                0.84909,                0.76067,                0.84665,                0.71578,                0.72661,                0.90403,                 1.1692,             0.00049873,             0.00049873,             0.00049873
