                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.46587,                 0.3687,                0.95225,                0.83561,                0.79981,                0.85526,                0.74102,                0.64927,                0.86752,                 1.1018,             0.00043022,             0.00043022,             0.00043022
                     92,                0.47634,                0.37593,                0.96212,                0.86271,                0.78702,                0.86553,                0.75123,                0.63645,                 0.8274,                 1.0944,             0.00042641,             0.00042641,             0.00042641
                     93,                 0.4872,                0.38736,                0.97253,                0.86117,                0.77705,                 0.8563,                0.74149,                0.65921,                0.89929,                 1.1192,              0.0004226,              0.0004226,              0.0004226
                     94,                0.48371,                 0.3947,                0.96443,                0.85246,                0.77986,                 0.8491,                0.72966,                0.66641,                0.89231,                  1.122,              0.0004188,              0.0004188,              0.0004188
                     95,                0.48387,                0.37303,                 0.9626,                0.87708,                0.77116,                0.85554,                0.73903,                0.65474,                0.88571,                 1.1172,             0.00041499,             0.00041499,             0.00041499
                     96,                0.47875,                0.37822,                0.95778,                 0.8255,                0.80784,                0.85668,                0.74096,                0.66646,                0.87925,                 1.1201,             0.00041118,             0.00041118,             0.00041118
                     97,                0.47392,                0.37497,                 0.9506,                0.84549,                0.78363,                0.84625,                0.72787,                 0.6777,                0.90108,                 1.1356,             0.00040738,             0.00040738,             0.00040738
                     98,                0.47308,                0.36974,                0.96291,                0.85953,                0.76875,                0.84743,                0.73362,                0.66809,                0.90588,                 1.1374,             0.00040357,             0.00040357,             0.00040357
                     99,                0.46336,                0.35894,                0.95677,                0.84229,                0.78526,                0.86175,                0.74207,                0.67217,                0.86775,                  1.133,             0.00039976,             0.00039976,             0.00039976
                    100,                 0.4567,                0.35698,                0.95477,                0.86147,                0.76468,                0.86118,                0.74318,                 0.6792,                0.89179,                 1.1477,             0.00039596,             0.00039596,             0.00039596
                    101,                0.45542,                0.36494,                0.95967,                0.85577,                0.78678,                0.86297,                0.74722,                0.65827,                0.85963,                 1.1231,             0.00039215,             0.00039215,             0.00039215
                    102,                0.45909,                0.36752,                0.94827,                0.86894,                0.76405,                0.85468,                0.73999,                  0.672,                 0.8944,                 1.1213,             0.00038835,             0.00038835,             0.00038835
                    103,                0.46654,                0.35857,                 0.9561,                0.85257,                0.78994,                0.85957,                0.74373,                0.64883,                0.87302,                 1.1243,             0.00038454,             0.00038454,             0.00038454
                    104,                0.47006,                0.36322,                0.95448,                0.85104,                 0.7831,                 0.8532,                0.73806,                 0.6635,                 0.8918,                  1.133,             0.00038073,             0.00038073,             0.00038073
                    105,                0.44984,                   0.35,                  0.946,                 0.8773,                0.76032,                0.85864,                 0.7479,                0.65105,                0.89738,                 1.1241,             0.00037693,             0.00037693,             0.00037693
