                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 1.3108,                 1.2315,                 1.5946,                0.44759,                0.28798,                0.26857,                0.11608,                 2.1651,                 2.3927,                 2.4423,             0.00035155,             0.00035155,             0.00035155
                     70,                 1.3015,                 1.2307,                 1.5977,                0.49384,                0.26519,                0.26733,                0.12175,                 2.0986,                 2.3451,                 2.4055,             0.00034895,             0.00034895,             0.00034895
                     71,                 1.3023,                 1.2287,                   1.59,                0.30882,                 0.3108,                0.25517,                0.11283,                 2.1153,                 2.4036,                 2.4008,             0.00034634,             0.00034634,             0.00034634
                     72,                  1.287,                 1.2044,                 1.5741,                0.33009,                0.29228,                0.26788,                0.12203,                  2.077,                 2.4004,                 2.3594,             0.00034374,             0.00034374,             0.00034374
                     73,                 1.2912,                 1.2049,                 1.5781,                0.46041,                0.27771,                0.26405,                0.11798,                 2.1283,                 2.3201,                  2.399,             0.00034114,             0.00034114,             0.00034114
                     74,                  1.283,                 1.1725,                 1.5638,                0.38134,                 0.3028,                0.27742,                0.12484,                 2.1071,                 2.3001,                 2.3994,             0.00033853,             0.00033853,             0.00033853
                     75,                 1.2966,                  1.202,                 1.5799,                0.36587,                0.28887,                0.25968,                0.12322,                 2.0395,                 2.3622,                 2.3276,             0.00033593,             0.00033593,             0.00033593
                     76,                 1.2656,                 1.1657,                 1.5623,                0.35414,                0.26906,                0.26307,                0.11993,                 2.0626,                 2.3237,                 2.3447,             0.00033333,             0.00033333,             0.00033333
                     77,                 1.2776,                 1.1594,                  1.559,                0.33761,                0.26942,                0.25807,                0.11617,                 2.1054,                 2.3799,                 2.4072,             0.00033072,             0.00033072,             0.00033072
                     78,                 1.2747,                 1.1529,                 1.5545,                0.41699,                0.27835,                0.26499,                  0.117,                 2.0685,                 2.3273,                 2.3825,             0.00032812,             0.00032812,             0.00032812
                     79,                 1.2536,                 1.1492,                 1.5487,                0.28323,                0.31679,                0.26726,                0.11961,                 2.0966,                 2.3612,                 2.4045,             0.00032552,             0.00032552,             0.00032552
                     80,                 1.2564,                 1.1503,                 1.5484,                0.40459,                0.30649,                 0.2652,                0.12071,                 2.1031,                 2.3494,                 2.3876,             0.00032291,             0.00032291,             0.00032291
                     81,                 1.2671,                  1.158,                 1.5588,                  0.366,                0.27571,                0.26468,                0.11663,                 2.1146,                 2.3459,                 2.3908,             0.00032031,             0.00032031,             0.00032031
                     82,                 1.2607,                 1.1372,                 1.5401,                0.31537,                0.30426,                0.26703,                0.11945,                 2.1192,                 2.3841,                    2.4,              0.0003177,              0.0003177,              0.0003177
                     83,                 1.2459,                 1.1414,                 1.5426,                0.35927,                0.31801,                 0.2613,                0.11613,                 2.0766,                 2.4409,                 2.3551,              0.0003151,              0.0003151,              0.0003151
                     84,                 1.2375,                 1.1088,                 1.5234,                0.32011,                0.29839,                0.26932,                0.12181,                 2.1138,                 2.3452,                 2.4105,              0.0003125,              0.0003125,              0.0003125
                     85,                 1.2405,                 1.1059,                 1.5259,                0.38838,                0.27474,                0.25384,                0.11677,                 2.1132,                 2.3909,                 2.4105,             0.00030989,             0.00030989,             0.00030989
                     86,                 1.2341,                 1.0974,                 1.5218,                0.50939,                0.28449,                0.27094,                 0.1183,                 2.1547,                 2.4351,                 2.4672,             0.00030729,             0.00030729,             0.00030729
                     87,                 1.2184,                 1.0972,                 1.5135,                0.30839,                0.31852,                0.27065,                0.12182,                 2.1174,                 2.3746,                 2.4396,             0.00030469,             0.00030469,             0.00030469
                     88,                 1.2231,                 1.0947,                 1.5245,                0.32954,                0.34548,                 0.2772,                0.11928,                 2.1395,                 2.4233,                 2.4541,             0.00030208,             0.00030208,             0.00030208
                     89,                 1.2274,                 1.0938,                 1.5205,                0.38921,                0.24938,                0.26624,                   0.12,                 2.1242,                 2.4301,                  2.415,             0.00029948,             0.00029948,             0.00029948
                     90,                 1.2067,                  1.076,                  1.501,                0.34042,                0.28067,                0.27318,                0.12561,                 2.1171,                 2.3477,                 2.4274,             0.00029687,             0.00029687,             0.00029687
                     91,                 1.2104,                 1.0805,                 1.5073,                0.34011,                 0.2934,                 0.2689,                0.11781,                 2.1255,                 2.3622,                 2.4406,             0.00029427,             0.00029427,             0.00029427
                     92,                    1.2,                 1.0595,                 1.4981,                0.38097,                0.30719,                0.28228,                0.12777,                 2.0963,                 2.4096,                 2.4049,             0.00029167,             0.00029167,             0.00029167
                     93,                 1.1959,                  1.048,                 1.4953,                0.33999,                0.34033,                0.28989,                0.13112,                 2.0798,                 2.3705,                 2.4049,             0.00028906,             0.00028906,             0.00028906
                     94,                 1.2034,                 1.0664,                  1.493,                0.34133,                0.30865,                 0.2814,                0.12319,                 2.1176,                 2.3715,                 2.4396,             0.00028646,             0.00028646,             0.00028646
                     95,                 1.2075,                 1.0589,                 1.5092,                0.30394,                0.30706,                0.27116,                0.12033,                 2.1191,                 2.3945,                 2.4234,             0.00028386,             0.00028386,             0.00028386
                     96,                 1.1894,                  1.046,                 1.4852,                0.45993,                0.26523,                 0.2723,                0.12194,                 2.1045,                 2.3543,                 2.3969,             0.00028125,             0.00028125,             0.00028125
                     97,                 1.1805,                 1.0448,                 1.4853,                0.47045,                0.27956,                0.28125,                 0.1255,                 2.1052,                 2.3699,                 2.4136,             0.00027865,             0.00027865,             0.00027865
                     98,                 1.1785,                 1.0421,                  1.485,                0.28372,                0.28699,                0.24552,                0.10957,                  2.131,                  2.409,                 2.4669,             0.00027604,             0.00027604,             0.00027604
                     99,                 1.1815,                 1.0297,                 1.4853,                0.32922,                0.27031,                0.25438,                 0.1117,                 2.1331,                 2.4185,                 2.4508,             0.00027344,             0.00027344,             0.00027344
                    100,                 1.1879,                 1.0364,                 1.4929,                0.43253,                0.26098,                0.26022,                0.11429,                 2.1558,                 2.4202,                 2.4615,             0.00027084,             0.00027084,             0.00027084
                    101,                 1.1959,                 1.0513,                 1.4856,                0.31407,                0.28521,                0.26091,                0.11976,                 2.0953,                 2.3803,                  2.402,             0.00026823,             0.00026823,             0.00026823
                    102,                 1.1685,                  1.024,                 1.4723,                0.43685,                0.28573,                 0.2655,                0.12187,                 2.1065,                 2.3906,                 2.4332,             0.00026563,             0.00026563,             0.00026563
                    103,                 1.1597,                 1.0092,                 1.4656,                0.29558,                0.27595,                0.25744,                0.11564,                 2.1249,                 2.4739,                 2.4481,             0.00026303,             0.00026303,             0.00026303
                    104,                 1.1804,                 1.0195,                 1.4744,                0.37485,                0.26467,                 0.2573,                0.11591,                 2.1201,                 2.4569,                 2.4391,             0.00026042,             0.00026042,             0.00026042
                    105,                 1.1669,                 1.0051,                 1.4662,                 0.3639,                0.27143,                0.27772,                0.12339,                 2.0894,                 2.3808,                 2.4063,             0.00025782,             0.00025782,             0.00025782
                    106,                 1.1635,                 1.0036,                 1.4528,                0.35169,                 0.2706,                0.26837,                0.12604,                 2.0787,                 2.4002,                 2.3988,             0.00025522,             0.00025522,             0.00025522
                    107,                 1.1521,                0.98552,                 1.4522,                0.35845,                0.26022,                0.26872,                0.11819,                 2.1413,                 2.4136,                   2.47,             0.00025261,             0.00025261,             0.00025261
                    108,                 1.1566,                0.99115,                 1.4526,                0.28793,                0.31083,                0.26647,                0.11996,                  2.128,                 2.4611,                 2.4519,             0.00025001,             0.00025001,             0.00025001
                    109,                 1.1446,                0.98083,                 1.4587,                0.43376,                0.27473,                0.28117,                0.12357,                 2.1276,                 2.4021,                 2.4828,              0.0002474,              0.0002474,              0.0002474
